,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,rankings
859,31,53,26,27,24.5,10.3,3.5,8.6,40.3,2.6,7.0,37.1,0.7,0.9,79.6,0.3,1.8,2.0,1.4,0.8,1.0,0.1,1.7,17.4,0.0,0.0,-0.2,75.0
860,20,44,10,34,25.2,10.3,4.1,8.4,48.5,0.1,0.7,18.8,2.0,2.5,79.5,2.0,5.0,7.0,1.8,1.5,0.6,1.3,3.5,25.6,7.0,0.0,-6.6,78.0
861,32,69,27,42,30.3,12.2,4.0,10.1,40.0,2.2,5.8,37.2,1.9,2.4,81.0,0.5,2.0,2.5,2.3,1.3,0.8,0.2,2.3,20.4,0.0,0.0,-1.3,76.0
862,28,43,27,16,27.7,11.5,4.3,10.7,40.2,1.6,4.6,34.2,1.3,1.7,77.0,0.7,3.9,4.6,2.9,1.5,0.4,0.5,1.9,22.6,1.0,0.0,0.2,78.0
863,25,81,39,42,27.3,11.9,5.1,9.1,55.6,0.0,0.0,50.0,1.7,3.1,55.1,2.2,6.1,8.4,2.4,1.0,1.2,0.6,2.8,30.0,22.0,0.0,0.7,79.0
864,25,58,31,27,14.0,7.3,2.6,5.1,51.9,0.3,0.7,38.5,1.7,2.5,69.4,2.0,3.3,5.4,1.0,1.0,0.3,0.3,1.7,16.1,4.0,0.0,-1.6,76.0
865,32,51,35,16,23.1,6.0,2.2,5.4,41.8,1.2,3.1,37.3,0.4,0.5,72.0,0.9,3.3,4.2,1.6,0.9,0.5,0.4,2.4,15.3,0.0,0.0,2.1,75.0
866,22,2,1,1,6.5,1.0,0.5,2.0,25.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.5,0.0,0.0,4.3,0.0,0.0,2.0,70.0
867,26,71,33,38,15.0,5.9,2.2,5.0,43.5,0.8,2.1,36.2,0.8,0.9,89.6,0.2,1.4,1.5,1.9,0.6,0.5,0.1,0.9,11.8,0.0,0.0,-0.8,74.0
868,21,77,51,26,17.6,6.6,2.5,5.2,47.3,0.5,1.6,33.1,1.2,1.6,74.6,1.4,2.8,4.2,0.9,1.0,0.3,0.9,2.3,15.6,0.0,0.0,-0.1,74.0
869,24,63,16,47,34.5,23.7,8.4,18.0,46.7,1.9,5.1,37.4,5.0,6.0,83.2,0.6,4.0,4.7,4.5,3.4,1.0,0.4,2.2,36.7,2.0,0.0,-4.8,85.0
870,20,6,2,4,18.4,6.7,2.3,5.7,41.2,1.0,2.7,37.5,1.0,1.3,75.0,0.5,1.7,2.2,1.7,1.0,0.3,0.3,1.3,12.8,0.0,0.0,2.3,72.0
871,22,58,19,39,32.9,17.6,6.5,14.9,43.4,2.0,5.9,33.6,2.7,3.9,69.8,1.5,6.4,7.9,2.3,1.8,1.0,0.8,1.9,34.1,17.0,0.0,-1.6,82.0
872,32,1,0,1,34.5,8.0,3.0,9.0,33.3,1.0,4.0,25.0,1.0,2.0,50.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,12.1,0.0,0.0,-10.0,78.0
873,24,48,33,15,10.9,3.0,1.0,3.1,33.6,0.5,1.4,35.4,0.5,0.8,59.0,0.3,1.2,1.5,0.5,0.7,0.3,0.2,0.9,6.5,0.0,0.0,-2.3,68.0
874,32,72,47,25,31.6,12.9,5.1,10.5,48.9,1.3,3.1,42.9,1.3,1.7,78.3,1.4,5.9,7.4,4.7,1.8,0.6,1.1,1.9,32.0,15.0,0.0,4.8,86.0
875,33,36,17,19,13.4,7.0,3.1,5.8,53.4,0.0,0.1,0.0,0.8,1.0,83.3,0.8,3.1,4.0,0.8,0.6,0.4,0.6,1.8,15.7,1.0,0.0,-0.3,76.0
876,27,69,40,29,30.0,9.3,3.3,8.4,39.5,1.8,4.9,36.9,0.9,1.2,73.8,1.4,6.2,7.6,1.2,1.1,1.1,0.6,2.0,24.3,9.0,0.0,3.2,76.0
877,25,5,1,4,14.1,4.0,1.4,3.6,38.9,0.0,0.0,0.0,1.2,1.8,66.7,0.6,3.8,4.4,1.6,1.4,1.0,0.2,2.6,13.9,0.0,0.0,0.2,75.0
878,26,64,37,27,16.5,7.7,2.7,6.5,41.1,0.7,2.2,33.1,1.7,1.9,86.3,0.3,2.7,3.0,1.0,0.9,0.6,0.1,1.2,14.1,0.0,0.0,-0.2,75.0
879,24,75,42,33,15.1,4.7,1.5,3.9,39.5,1.1,2.9,38.0,0.5,0.6,84.8,0.3,1.2,1.5,0.4,0.3,0.5,0.1,1.7,8.6,0.0,0.0,0.6,72.0
880,24,37,16,21,15.2,3.6,1.4,3.1,43.1,0.4,1.2,30.2,0.6,0.8,70.0,0.4,1.4,1.8,2.0,1.1,0.6,0.3,1.4,10.3,0.0,0.0,-0.1,68.0
881,25,69,20,49,20.2,8.5,3.1,5.5,56.6,0.0,0.0,33.3,2.3,3.3,68.4,2.5,5.0,7.5,1.2,1.1,0.4,0.9,2.3,22.0,12.0,0.0,-3.7,77.0
882,24,25,10,15,4.2,1.0,0.4,1.0,42.3,0.2,0.4,36.4,0.0,0.0,0.0,0.3,0.4,0.7,0.1,0.1,0.1,0.0,0.6,2.4,0.0,0.0,-0.8,69.0
883,26,75,25,50,29.3,13.2,4.5,11.0,40.7,2.7,7.1,37.8,1.5,1.8,85.2,0.4,3.9,4.3,1.6,1.0,0.6,0.5,2.2,23.0,0.0,0.0,-1.0,76.0
884,31,74,47,27,15.8,4.6,1.9,3.5,53.8,0.1,0.4,31.3,0.7,1.1,61.2,1.7,2.8,4.5,1.6,0.7,0.6,0.6,2.6,15.2,1.0,0.0,0.1,75.0
885,24,78,37,41,33.7,15.0,6.0,11.3,52.9,0.0,0.1,0.0,3.1,5.1,60.5,5.1,10.9,16.0,3.0,2.6,1.5,1.6,3.2,45.5,62.0,0.0,-0.7,87.0
886,34,64,46,18,25.4,6.0,2.3,5.0,46.3,0.5,1.8,28.2,0.9,1.4,63.2,0.8,3.1,3.8,3.3,1.0,0.8,0.6,1.5,18.8,0.0,0.0,4.3,77.0
887,26,39,24,15,26.6,5.0,2.2,4.2,53.7,0.2,0.9,22.2,0.3,1.0,31.6,1.9,2.8,4.7,1.2,0.8,1.2,0.9,2.3,17.8,0.0,0.0,4.8,76.0
888,33,24,7,17,9.0,1.5,0.7,1.0,68.0,0.0,0.0,0.0,0.1,0.1,100.0,1.1,2.2,3.3,0.6,0.8,0.2,0.5,1.7,7.7,0.0,0.0,-1.2,74.0
889,23,56,17,39,23.7,9.5,3.2,7.7,42.2,0.8,2.5,33.1,2.2,2.8,78.0,0.4,1.9,2.3,3.2,1.4,0.7,0.5,2.5,19.0,0.0,0.0,-3.6,74.0
890,23,82,47,35,36.3,17.7,6.9,15.9,43.8,1.4,4.1,33.1,2.5,3.8,64.3,1.0,3.4,4.4,2.0,1.7,1.1,0.6,2.0,29.4,1.0,0.0,2.5,81.0
891,21,32,21,11,6.7,3.7,1.5,2.1,73.1,0.0,0.0,0.0,0.7,0.9,72.4,0.8,1.1,1.9,0.2,0.3,0.1,0.4,0.9,7.3,0.0,0.0,-1.2,73.0
892,25,75,45,30,36.4,28.1,10.4,19.5,53.4,0.7,2.2,34.0,6.6,8.0,82.8,2.5,8.6,11.1,2.3,2.2,1.5,2.6,2.1,55.1,50.0,1.0,3.9,94.0
893,33,79,37,42,22.2,8.9,2.8,6.0,46.4,2.0,4.6,43.6,1.3,1.7,79.7,0.6,2.4,3.1,1.1,0.7,0.4,0.3,1.8,15.5,1.0,0.0,0.3,74.0
894,21,19,3,16,16.5,7.9,2.8,7.5,37.1,0.8,2.7,28.8,1.6,2.1,76.9,0.2,1.5,1.7,1.1,0.6,0.4,0.1,1.0,12.3,0.0,0.0,-0.3,69.0
895,24,17,7,10,7.2,1.4,0.5,1.2,38.1,0.2,0.2,75.0,0.2,0.4,66.7,0.2,0.6,0.8,0.1,0.4,0.4,0.3,1.4,4.2,0.0,0.0,-2.6,66.0
896,31,81,54,27,18.3,6.0,2.6,5.5,47.1,0.0,0.3,14.3,0.7,1.0,75.6,1.6,3.8,5.4,1.1,1.0,0.3,0.6,2.5,15.8,4.0,0.0,2.3,75.0
897,25,61,30,31,33.7,15.1,5.6,13.2,42.4,2.2,5.9,37.8,1.7,2.6,64.2,0.4,1.9,2.4,4.0,1.8,1.2,0.3,2.5,26.5,0.0,0.0,-1.0,78.0
898,27,46,22,24,31.2,14.3,5.6,13.6,41.4,1.6,4.4,36.9,1.4,1.8,76.8,0.5,2.0,2.5,2.0,2.2,1.1,0.2,2.0,22.0,0.0,0.0,-2.7,77.0
899,20,69,34,35,19.8,6.9,2.5,4.9,51.2,0.0,0.1,0.0,1.9,2.6,72.1,1.7,3.8,5.5,1.5,1.0,0.5,0.6,2.0,18.0,7.0,0.0,-0.4,78.0
900,25,56,7,49,19.5,7.5,2.8,6.7,42.1,1.0,2.8,34.6,0.9,1.1,82.8,0.6,1.9,2.5,0.9,1.1,0.7,0.3,2.5,13.6,0.0,0.0,-5.7,73.0
901,21,81,51,30,33.7,15.8,6.7,12.3,54.5,0.0,0.1,0.0,2.4,4.2,56.0,1.8,6.3,8.1,8.2,3.4,1.7,0.9,2.6,42.1,38.0,12.0,4.8,87.0
902,25,82,25,57,18.2,5.7,2.2,4.3,52.0,0.0,0.0,0.0,1.2,1.9,65.0,1.8,4.0,5.7,0.8,1.0,0.3,1.2,1.9,17.0,7.0,0.0,-5.2,74.0
903,29,58,28,30,34.0,21.4,7.5,17.2,43.8,1.9,5.6,34.5,4.5,5.7,78.5,1.3,6.1,7.4,5.8,2.8,0.7,0.3,2.4,39.1,16.0,3.0,1.0,86.0
904,29,39,18,21,8.7,6.0,2.0,3.8,53.4,0.0,0.0,0.0,2.0,2.5,79.4,1.2,2.5,3.7,0.6,0.9,0.3,0.3,1.3,12.0,1.0,0.0,1.4,75.0
905,23,73,25,48,22.5,13.2,5.2,11.1,47.1,1.1,3.1,35.9,1.6,2.1,76.9,2.2,4.6,6.8,1.7,1.4,0.7,0.3,1.8,25.5,12.0,0.0,-1.1,79.0
906,25,78,26,52,27.9,11.8,4.4,9.9,44.6,1.7,4.2,39.2,1.3,1.5,84.0,0.4,2.5,2.9,3.3,1.6,0.9,0.2,2.2,21.9,0.0,0.0,-4.6,77.0
907,29,80,47,33,30.8,14.3,5.1,10.7,47.4,1.9,4.8,40.2,2.2,2.6,86.8,0.4,3.0,3.4,1.5,1.3,0.7,0.1,1.6,21.6,0.0,0.0,1.1,79.0
908,25,82,43,39,36.3,22.6,8.3,18.1,46.0,2.4,6.5,37.5,3.6,4.5,79.1,0.7,3.7,4.4,4.5,2.6,1.2,0.4,2.0,37.0,4.0,0.0,2.2,87.0
909,20,59,27,32,33.5,16.1,6.1,12.9,47.0,0.7,1.8,39.0,3.3,4.8,68.1,1.0,4.4,5.3,3.9,2.5,0.8,0.7,2.8,30.3,6.0,0.0,-2.2,82.0
910,25,18,8,10,13.1,2.8,1.1,2.4,44.2,0.2,0.6,36.4,0.4,0.6,80.0,0.4,1.5,1.9,1.2,0.8,1.0,0.3,1.6,9.9,0.0,0.0,-5.9,70.0
911,30,74,34,40,23.4,13.0,5.0,10.7,46.5,1.5,4.4,34.5,1.5,2.1,70.3,1.0,3.0,4.0,1.7,1.3,0.4,1.3,2.6,24.2,4.0,0.0,-1.1,79.0
912,22,12,4,8,8.9,2.2,0.8,2.6,29.0,0.3,1.4,17.6,0.4,0.5,83.3,0.6,1.3,1.8,0.3,0.3,0.3,0.3,0.7,6.3,0.0,0.0,0.9,66.0
913,24,80,46,34,19.0,6.9,2.6,6.2,42.1,1.1,2.9,39.0,0.6,0.9,66.7,0.2,1.2,1.4,1.0,0.5,0.4,0.0,1.4,10.8,0.0,0.0,1.5,72.0
914,25,80,27,53,25.3,13.5,5.2,11.7,44.6,2.2,5.1,43.1,0.9,1.0,87.7,0.7,3.2,3.8,1.9,1.6,1.1,0.3,1.9,23.5,0.0,0.0,-1.9,79.0
915,26,81,48,33,36.1,21.4,8.2,18.6,44.3,2.3,5.9,39.7,2.6,3.1,83.6,0.7,3.3,4.0,3.4,1.9,1.0,0.4,2.1,33.5,1.0,0.0,1.5,87.0
916,31,70,50,20,19.1,10.0,3.2,8.6,37.9,2.3,6.5,36.1,1.2,1.4,83.5,0.3,1.9,2.2,0.8,0.6,0.5,0.3,1.9,15.7,0.0,0.0,3.9,75.0
917,21,27,16,11,7.0,2.3,0.9,2.2,40.0,0.0,0.3,12.5,0.4,0.7,66.7,0.6,1.4,2.0,0.5,0.7,0.2,0.1,1.4,5.7,0.0,0.0,-0.4,70.0
918,23,25,7,18,23.3,8.8,3.5,8.6,40.5,1.4,3.6,38.5,0.5,0.6,75.0,0.7,2.0,2.8,4.5,1.4,1.0,0.4,1.8,21.7,1.0,0.0,-3.6,71.0
919,23,71,25,46,26.2,12.1,4.5,10.4,43.5,1.2,3.5,34.7,1.9,2.6,71.1,0.7,2.9,3.7,4.2,2.2,1.2,0.3,2.2,25.0,3.0,0.0,-3.7,76.0
920,34,78,46,32,32.1,16.2,6.1,15.0,40.4,2.2,6.1,35.7,1.9,2.5,76.7,0.9,4.9,5.8,1.3,1.3,0.6,0.6,2.5,27.5,6.0,0.0,3.5,79.0
921,23,61,35,26,11.0,3.9,1.5,3.0,48.4,0.5,1.4,36.8,0.4,0.8,56.5,0.3,1.7,2.0,0.7,0.5,0.4,0.0,1.3,8.0,0.0,0.0,0.6,75.0
922,29,36,12,24,19.2,7.9,3.0,6.5,46.2,1.4,3.4,42.1,0.5,0.8,63.0,0.4,2.1,2.5,1.9,1.0,0.5,0.3,1.5,15.2,0.0,0.0,-2.4,75.0
923,35,53,28,25,13.1,5.0,2.0,4.0,49.1,0.7,2.2,33.9,0.3,0.4,89.5,0.2,2.3,2.5,0.7,0.4,0.3,0.2,1.3,10.5,0.0,0.0,2.2,74.0
924,21,52,29,23,11.2,4.9,2.0,3.4,58.0,0.0,0.0,0.0,1.0,1.3,75.8,0.9,3.2,4.1,0.4,0.5,0.2,0.4,1.6,11.6,3.0,0.0,-2.0,72.0
925,21,1,0,1,21.6,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0,4.0,7.3,0.0,0.0,-8.0,69.0
926,25,1,1,0,1.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,-2.0,66.0
927,33,58,50,8,31.8,18.6,6.3,13.8,46.0,2.5,6.5,38.0,3.5,3.8,91.9,0.6,4.8,5.4,7.9,2.2,1.7,0.2,2.4,40.4,14.0,1.0,8.6,90.0
928,24,74,62,12,27.5,13.9,6.0,9.1,65.2,0.0,0.0,0.0,1.9,3.5,56.0,3.3,7.6,10.8,0.9,1.4,0.8,1.9,2.5,34.8,42.0,0.0,5.1,84.0
929,25,33,14,19,19.0,7.1,2.6,4.7,54.5,0.1,0.1,66.7,1.8,2.6,71.8,2.0,3.3,5.4,0.9,1.0,0.4,0.6,2.5,17.1,1.0,0.0,0.7,77.0
930,29,21,14,7,2.3,0.6,0.2,0.7,33.3,0.0,0.0,0.0,0.1,0.3,33.3,0.1,0.6,0.7,0.1,0.0,0.1,0.0,0.5,2.0,0.0,0.0,-0.1,72.0
931,32,72,32,40,16.8,5.3,2.0,4.4,44.9,0.4,1.5,28.2,0.9,1.3,72.2,0.6,1.5,2.1,0.9,0.7,1.1,0.2,1.9,12.4,0.0,0.0,-0.8,73.0
932,26,82,48,34,27.0,7.9,3.1,7.4,42.4,0.8,2.3,35.3,0.9,1.1,74.5,0.5,2.7,3.2,3.2,1.1,1.0,0.2,1.7,19.0,1.0,0.0,-0.6,74.0
933,32,76,27,49,30.4,12.0,4.5,9.9,45.4,1.5,3.7,40.6,1.5,1.6,91.9,0.4,2.6,2.9,2.4,1.1,1.1,0.2,1.4,21.8,1.0,0.0,-3.4,76.0
934,25,55,13,42,17.8,5.6,2.3,3.9,59.1,0.0,0.0,0.0,1.0,1.5,66.7,1.5,2.7,4.2,1.0,1.0,0.3,0.2,1.9,12.7,3.0,0.0,-6.1,71.0
935,22,48,16,32,25.7,15.5,5.8,14.0,41.4,1.9,5.8,32.4,2.0,2.7,74.0,0.6,3.3,3.9,5.2,3.1,0.8,0.4,1.9,28.2,5.0,1.0,-3.8,83.0
936,23,15,7,8,5.9,1.7,0.7,1.5,50.0,0.0,0.0,0.0,0.2,0.3,60.0,0.3,0.6,0.9,0.1,0.3,0.1,0.2,0.9,3.5,0.0,0.0,0.0,69.0
937,27,73,44,29,36.6,26.9,8.5,19.4,43.9,3.1,8.6,36.1,6.8,7.4,91.6,0.8,3.6,4.5,6.6,2.8,1.1,0.4,1.6,43.6,11.0,0.0,4.7,90.0
938,25,15,4,11,27.0,10.7,4.1,10.1,40.8,1.0,4.0,25.0,1.5,1.9,75.9,0.7,4.0,4.7,1.9,0.9,1.3,0.1,1.7,22.4,0.0,0.0,-1.6,67.0
939,24,44,11,33,10.8,4.1,1.6,3.7,44.7,0.5,1.5,32.4,0.4,0.5,69.6,0.2,1.7,1.9,0.7,0.4,0.3,0.0,0.8,8.1,2.0,0.0,-0.9,69.0
940,22,6,5,1,4.6,2.0,0.8,1.8,45.5,0.3,0.8,40.0,0.0,0.0,0.0,0.0,0.8,0.8,1.3,0.3,0.2,0.0,0.3,5.2,0.0,0.0,-2.0,66.0
941,26,63,44,19,14.9,5.3,2.0,3.7,54.1,0.3,0.9,31.0,1.0,1.3,75.3,1.4,2.9,4.3,0.9,0.9,0.5,0.8,2.5,14.6,2.0,0.0,0.0,74.0
942,29,21,11,10,32.0,15.3,4.9,12.2,39.8,1.7,5.3,32.4,3.9,4.1,93.1,0.4,4.4,4.8,2.0,1.2,0.6,0.5,1.4,26.0,0.0,0.0,0.5,77.0
943,31,70,40,30,25.6,8.6,3.1,8.0,38.7,1.7,4.6,36.3,0.7,0.9,76.9,0.6,3.0,3.6,1.6,1.1,0.9,1.1,1.7,20.3,0.0,0.0,1.3,75.0
944,31,73,34,39,21.4,5.7,2.2,5.0,45.1,0.8,2.3,34.5,0.4,0.7,59.6,1.1,3.0,4.1,0.7,0.5,0.5,0.4,1.5,14.0,1.0,0.0,-1.1,71.0
945,22,14,10,4,16.8,8.1,3.0,6.2,48.3,0.4,1.3,27.8,1.8,2.2,80.6,0.3,1.6,1.9,3.1,1.4,0.6,0.2,1.4,15.9,0.0,0.0,2.3,74.0
946,25,23,6,17,17.5,6.6,2.4,5.6,43.4,0.7,2.5,25.9,1.1,1.3,80.6,0.6,2.7,3.3,1.1,0.5,0.3,0.3,1.0,13.4,0.0,0.0,0.8,69.0
947,24,78,49,29,29.6,14.6,5.2,11.4,45.3,2.0,5.1,39.3,2.3,2.7,86.0,2.0,4.7,6.7,2.6,1.9,0.7,0.3,2.1,27.3,13.0,0.0,3.7,79.0
948,28,82,48,34,23.7,7.8,2.6,5.9,44.4,1.8,4.4,41.1,0.7,0.8,86.6,0.2,1.8,2.0,1.4,0.7,0.3,0.2,2.0,13.1,0.0,0.0,-0.3,73.0
949,30,19,12,7,7.4,2.8,1.2,2.5,46.8,0.4,1.2,34.8,0.1,0.2,66.7,0.2,0.6,0.8,0.5,0.8,0.4,0.2,1.2,5.4,0.0,0.0,-1.7,70.0
950,30,69,39,30,29.3,12.4,4.6,9.2,49.5,1.4,3.0,46.8,1.8,2.1,88.2,0.5,2.0,2.6,5.3,1.2,1.3,0.2,1.8,26.9,6.0,0.0,1.9,79.0
951,25,70,26,44,23.5,7.9,2.9,6.0,47.8,0.3,0.7,34.6,1.9,2.9,65.5,1.3,3.4,4.7,1.5,1.1,0.8,0.4,2.3,18.4,3.0,0.0,-3.4,73.0
952,25,77,43,34,14.1,5.9,2.1,4.8,44.0,1.2,3.3,37.3,0.5,0.6,81.6,0.2,1.8,2.0,1.0,0.5,0.3,0.4,1.2,11.4,0.0,0.0,1.2,75.0
953,23,21,2,19,11.5,3.0,1.0,3.6,28.9,0.5,1.8,28.9,0.4,0.6,66.7,0.1,1.8,1.9,0.6,0.5,0.5,0.1,0.8,7.4,0.0,0.0,-3.6,68.0
954,20,73,24,49,27.7,11.6,4.5,10.9,41.2,0.6,2.1,30.7,1.9,2.7,72.3,0.5,2.3,2.8,4.4,2.4,1.0,0.3,2.2,22.8,3.0,0.0,-5.7,78.0
955,29,77,39,38,31.5,12.0,4.8,7.5,64.5,0.0,0.0,0.0,2.4,4.1,58.0,4.3,10.9,15.2,1.5,1.8,0.5,0.9,2.6,35.0,46.0,0.0,-1.7,86.0
956,23,26,8,18,17.5,5.2,2.0,4.9,41.4,0.4,1.2,36.7,0.7,1.3,57.6,0.3,2.5,2.8,1.9,1.8,0.8,0.5,1.5,13.4,0.0,0.0,-2.9,70.0
957,28,80,57,23,33.9,23.0,8.1,17.7,45.6,1.1,3.6,31.0,5.8,7.0,82.5,0.7,3.2,3.9,5.2,2.2,1.1,0.3,1.9,37.4,0.0,0.0,5.5,89.0
958,27,48,27,21,36.2,25.2,8.5,18.0,47.0,2.2,6.1,35.4,6.1,8.2,74.6,2.2,10.7,12.9,5.4,5.0,1.6,1.6,3.8,53.3,38.0,3.0,1.6,90.0
959,31,73,25,48,29.9,13.5,4.5,10.8,41.4,2.0,5.4,37.1,2.6,3.4,76.4,1.4,5.1,6.6,2.0,1.4,0.8,0.4,2.3,26.6,13.0,0.0,-0.9,77.0
960,21,81,47,34,21.5,8.1,3.3,7.5,44.3,0.1,0.4,26.5,1.3,1.8,70.9,1.4,4.3,5.7,2.9,1.7,1.2,0.4,1.9,22.2,7.0,0.0,1.9,78.0
961,26,69,49,20,20.8,8.0,2.9,6.3,46.5,0.8,2.2,36.6,1.4,1.7,82.9,0.7,2.2,2.9,2.9,1.1,1.0,0.5,1.2,19.3,1.0,0.0,3.4,77.0
962,23,15,12,3,5.3,1.1,0.5,1.2,38.9,0.1,0.5,14.3,0.1,0.1,50.0,0.3,0.5,0.8,0.6,0.7,0.3,0.1,0.5,3.5,0.0,0.0,-2.5,68.0
963,24,67,21,46,31.0,19.4,7.5,17.1,43.6,1.1,3.9,29.0,3.4,4.0,84.9,0.7,2.4,3.1,6.2,2.7,1.1,0.1,2.2,33.2,5.0,0.0,-4.1,81.0
964,20,69,22,47,29.7,15.2,5.9,14.8,39.5,1.5,4.9,31.3,1.9,2.8,69.4,0.7,3.0,3.8,5.2,2.8,1.0,0.3,2.2,28.6,6.0,1.0,-4.7,78.0
965,24,77,26,51,27.2,10.2,3.9,9.4,41.7,1.9,4.8,38.6,0.5,0.7,74.5,0.6,4.5,5.1,3.2,1.3,0.8,0.1,2.4,22.7,5.0,0.0,-3.5,74.0
966,26,77,46,31,28.0,12.3,5.1,9.1,56.3,0.2,0.8,22.2,1.8,2.8,65.1,2.6,4.6,7.2,1.3,1.1,0.7,1.1,2.1,27.0,15.0,0.0,1.9,79.0
967,21,20,9,11,12.3,3.1,1.1,2.7,39.6,0.2,0.9,16.7,0.8,1.2,66.7,1.1,0.9,1.9,0.5,0.4,0.2,0.7,1.2,8.2,0.0,0.0,-1.8,71.0
968,29,25,15,10,16.8,8.4,3.2,7.4,43.5,0.3,1.2,23.3,1.6,1.8,87.0,0.5,0.9,1.4,1.5,1.4,0.3,0.2,0.6,12.2,0.0,0.0,-2.1,75.0
969,23,17,7,10,8.2,3.2,0.9,1.9,48.5,0.5,0.8,61.5,0.8,1.2,70.0,0.3,1.2,1.5,0.5,0.4,0.2,0.2,0.5,6.7,0.0,0.0,1.8,69.0
970,21,54,16,38,34.5,24.9,8.4,19.5,43.2,2.7,7.1,38.3,5.4,6.1,87.8,0.5,4.0,4.5,4.7,3.6,0.9,0.3,3.1,37.2,4.0,0.0,-6.6,87.0
971,35,71,33,38,18.9,8.4,2.6,6.4,41.2,1.1,3.2,34.8,2.0,2.4,83.5,0.2,1.6,1.8,2.1,1.1,0.7,0.2,2.2,15.2,0.0,0.0,1.5,72.0
972,23,1,0,1,13.2,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,10.0,67.0
973,28,62,18,44,24.9,10.0,4.0,7.7,52.4,0.8,2.3,35.5,1.1,1.4,77.9,1.6,6.3,7.9,1.5,1.4,0.6,0.8,2.6,24.6,15.0,0.0,-2.5,77.0
974,21,62,16,46,15.2,5.8,2.6,4.3,60.8,0.0,0.0,0.0,0.6,0.9,66.7,1.2,2.8,4.0,0.6,0.5,0.2,0.6,2.0,13.7,1.0,0.0,-2.6,73.0
975,22,82,22,60,28.7,11.0,4.1,9.4,44.0,1.1,3.2,35.6,1.5,2.0,74.7,0.6,2.5,3.1,1.6,1.5,0.9,0.2,2.8,19.0,0.0,0.0,-3.0,75.0
976,26,30,16,14,30.6,14.3,5.4,13.7,39.8,1.7,5.7,30.6,1.7,2.3,73.9,0.3,2.3,2.6,3.8,2.3,0.8,0.3,2.0,23.9,0.0,0.0,-2.8,76.0
977,40,77,24,53,24.7,12.0,4.5,9.8,45.6,1.8,4.4,40.9,1.3,1.4,89.8,0.3,5.4,5.7,1.6,0.7,0.6,0.6,1.9,24.0,5.0,0.0,-0.7,78.0
978,22,74,45,29,24.5,11.6,4.6,8.9,51.4,0.2,0.5,35.1,2.3,3.0,75.0,2.2,5.5,7.7,2.0,1.9,0.5,0.4,3.0,25.0,15.0,0.0,0.5,79.0
979,21,79,46,33,33.4,20.5,7.5,17.2,43.7,2.4,7.0,34.0,3.0,3.8,80.5,0.7,3.1,3.7,3.7,2.7,1.5,0.3,2.7,33.3,0.0,0.0,4.5,87.0
980,25,21,4,17,21.3,5.9,2.2,5.8,38.0,1.0,3.2,29.9,0.5,0.7,73.3,1.0,2.5,3.6,1.2,1.0,0.5,0.2,2.0,13.0,1.0,0.0,-1.1,72.0
981,26,81,30,51,21.8,7.8,2.9,6.3,46.7,1.1,2.7,42.6,0.8,1.0,79.0,0.5,2.0,2.5,1.0,0.7,0.2,0.2,1.5,12.8,0.0,0.0,-0.4,73.0
982,20,82,21,61,25.2,6.5,2.3,5.9,38.6,1.4,3.9,36.6,0.5,0.6,76.5,0.5,3.9,4.4,1.6,1.4,0.3,0.6,2.0,15.5,3.0,0.0,-5.7,73.0
983,28,70,48,22,32.7,11.0,4.0,8.8,45.4,1.1,3.7,30.1,1.9,2.5,77.5,1.1,6.6,7.6,7.3,2.9,1.4,1.3,2.6,36.2,23.0,3.0,4.4,87.0
984,22,53,25,28,13.5,3.3,1.4,3.6,37.5,0.2,0.8,25.6,0.4,0.5,80.0,0.1,2.3,2.3,0.7,0.4,0.3,0.0,0.9,7.8,0.0,0.0,0.2,71.0
985,32,81,35,46,30.4,16.6,6.2,11.2,55.5,0.0,0.1,14.3,4.1,7.2,57.4,3.1,9.3,12.5,1.3,2.6,0.6,1.6,3.1,37.6,53.0,0.0,1.1,81.0
986,26,79,23,56,21.2,8.5,3.2,5.4,59.3,0.4,1.1,33.3,1.7,2.3,71.9,1.7,3.9,5.6,1.2,0.7,0.8,0.4,2.4,20.0,5.0,0.0,0.1,76.0
987,36,67,37,30,22.9,11.4,4.5,10.2,43.8,0.5,1.7,28.8,2.0,2.8,71.4,0.7,3.0,3.8,3.4,2.1,0.9,0.7,1.9,23.8,3.0,0.0,0.4,79.0
988,29,82,48,34,31.5,12.5,5.2,10.1,50.8,1.6,3.7,42.5,0.6,0.8,70.6,0.7,2.2,2.9,2.3,1.2,1.0,0.1,2.2,21.5,0.0,0.0,1.8,75.0
